"normal_quantile","empirical_quantile"
-0.497977359589181,-0.266630791638999
-0.496559101724797,-0.266585569345637
-0.495141841964514,-0.266260071899849
-0.493725576061732,-0.264021867443513
-0.492310299786749,-0.262374354533723
-0.49089600892665,-0.260571650318241
-0.489482699285196,-0.260455686271442
-0.488070366682714,-0.259326522565113
-0.486659006955982,-0.258603532698353
-0.48524861595813,-0.258202984488453
-0.483839189558523,-0.25801407581926
-0.482430723642657,-0.257762092032982
-0.481023214112056,-0.253185792618525
-0.479616656884161,-0.253141300968792
-0.478211047892228,-0.245709968787158
-0.476806383085225,-0.24370267705042
-0.475402658427726,-0.243691706207468
-0.473999869899811,-0.242731867557419
-0.472598013496963,-0.242449914657194
-0.471197085229966,-0.242141066185952
-0.469797081124808,-0.241969969223894
-0.468397997222578,-0.241897540350617
-0.466999829579372,-0.239755917552909
-0.465602574266189,-0.239317274595948
-0.464206227368836,-0.236585567232827
-0.462810784987835,-0.234981624793291
-0.461416243238321,-0.233885476230475
-0.460022598249952,-0.233587584963636
-0.458629846166813,-0.231635560727619
-0.457237983147319,-0.23109994684941
-0.455847005364126,-0.230571836000531
-0.454456909004038,-0.229789887234284
-0.453067690267912,-0.229201788614593
-0.45167934537057,-0.228863382963567
-0.450291870540708,-0.22538046968526
-0.448905262020804,-0.225082771267919
-0.447519516067034,-0.222923275328212
-0.446134628949176,-0.222844783611199
-0.444750596950529,-0.222601328447035
-0.44336741636782,-0.222415058510767
-0.441985083511122,-0.222068017392042
-0.440603594703765,-0.221564021152456
-0.439222946282251,-0.220934529184289
-0.43784313459617,-0.214647050078868
-0.436464156008116,-0.214471133708774
-0.435086006893601,-0.213865224735651
-0.433708683640975,-0.21178596808958
-0.43233218265134,-0.210471074046559
-0.430956500338471,-0.209626356262872
-0.429581633128734,-0.208531423919558
-0.428207577461003,-0.206167057888051
-0.426834329786584,-0.201823701582621
-0.425461886569131,-0.198919694564001
-0.424090244284568,-0.197094462891538
-0.422719399421012,-0.196012883217567
-0.421349348478695,-0.195265842565255
-0.419980087969882,-0.189610041484712
-0.418611614418801,-0.187030301739786
-0.417243924361561,-0.186757814423439
-0.415877014346076,-0.185211739125473
-0.414510880931996,-0.179212461517677
-0.413145520690624,-0.179012491531516
-0.411780930204845,-0.173594650657611
-0.410417106069055,-0.171624733926883
-0.40905404488908,-0.171136961130408
-0.407691743282111,-0.170566462092688
-0.406330197876629,-0.166491443716543
-0.40496940531233,-0.163932787247153
-0.403609362240056,-0.159111078753939
-0.402250065321725,-0.158251090745845
-0.400891511230259,-0.155996966548695
-0.399533696649512,-0.155951281312342
-0.398176618274206,-0.15023756198808
-0.396820272809856,-0.147606886835402
-0.395464656972704,-0.146120200740317
-0.394109767489652,-0.144827677137114
-0.392755601098189,-0.144750361671277
-0.391402154546331,-0.143200872038685
-0.39004942459255,-0.139922651689935
-0.388697408005704,-0.139430455330775
-0.387346101564981,-0.138647537804985
-0.385995502059821,-0.138279542969044
-0.384645606289861,-0.136491930926428
-0.383296411064866,-0.136463177392325
-0.381947913204662,-0.134815211064169
-0.380600109539077,-0.134243169760094
-0.379252996907877,-0.133588883321034
-0.377906572160697,-0.130275266512203
-0.376560832156987,-0.127950583547602
-0.375215773765942,-0.127543857577849
-0.373871393866444,-0.127410908380945
-0.372527689347001,-0.126774148097368
-0.371184657105682,-0.125771901411522
-0.369842294050063,-0.124485757435581
-0.368500597097157,-0.124041152112673
-0.367159563173363,-0.123433785218747
-0.365819189214402,-0.12299854782436
-0.364479472165259,-0.121680183545718
-0.363140408980123,-0.117763082088933
-0.361801996622328,-0.117560756247681
-0.360464232064297,-0.115256252362477
-0.359127112287484,-0.114918790556933
-0.357790634282315,-0.114487667420054
-0.35645479504813,-0.114409246436492
-0.35511959159313,-0.114171023034244
-0.353785020934318,-0.113519914181524
-0.352451080097443,-0.113257469982606
-0.351117766116944,-0.11000431962683
-0.349785076035897,-0.107880706170571
-0.348453006905957,-0.107713819454418
-0.347121555787305,-0.106974918853146
-0.345790719748594,-0.104717773236979
-0.344460495866892,-0.0996557542491626
-0.343130881227633,-0.0972509357538964
-0.341801872924559,-0.0958548467294029
-0.340473468059671,-0.0943104281185766
-0.339145663743173,-0.0931854181930737
-0.337818457093421,-0.0915207530715992
-0.336491845236871,-0.0914746688489844
-0.335165825308025,-0.090424491708367
-0.333840394449385,-0.0890161117855131
-0.332515549811394,-0.0886983395987864
-0.331191288552393,-0.0879535536403056
-0.329867607838562,-0.0876430207046952
-0.32854450484388,-0.0867838635546852
-0.327221976750064,-0.0862207234972807
-0.325900020746526,-0.0858196602036202
-0.324578634030325,-0.0847815042497492
-0.32325781380611,-0.0839846534668744
-0.32193755728608,-0.0835461058166261
-0.320617861689928,-0.0833904459141356
-0.319298724244799,-0.082920256686576
-0.317980142185237,-0.0815039724330992
-0.31666211275314,-0.0813690942342862
-0.315344633197712,-0.0802569447000634
-0.314027700775414,-0.0792384890986478
-0.312711312749919,-0.0782806300034832
-0.311395466392068,-0.0781631174568933
-0.310080158979814,-0.0773294511240539
-0.308765387798189,-0.0763139856433321
-0.307451150139245,-0.0749503819061639
-0.30613744330202,-0.0745376695292709
-0.304824264592483,-0.072995318117852
-0.303511611323495,-0.072318081715038
-0.302199480814762,-0.07199920361637
-0.300887870392791,-0.0718808185668715
-0.299576777390842,-0.0709674845050001
-0.298266199148891,-0.0708537892333527
-0.296956133013578,-0.0706844677452207
-0.29564657633817,-0.069917721147803
-0.294337526482513,-0.0693673844780784
